"A",67,30,41382.286410788,"spatial6.csv"
"A",67,17,7796.037725978,"spatial6.csv"
"A",67,44,147328.03146638,"spatial6.csv"
"A",67,31,68311.922481785,"spatial6.csv"
"A",67,18,24280.517163846,"spatial6.csv"
"A",67,45,213577.11988335,"spatial6.csv"
"A",67,32,91976.127526296,"spatial6.csv"
"A",67,19,118640.294268938,"spatial6.csv"
"A",67,46,367871.25928907,"spatial6.csv"
"A",67,33,102244.258010636,"spatial6.csv"
"A",67,20,254787.146902298,"spatial6.csv"
"A",67,47,510310.0026575,"spatial6.csv"
"A",67,34,137345.593062748,"spatial6.csv"
"A",67,21,282367.29988898,"spatial6.csv"
"A",67,48,610863.6532364,"spatial6.csv"
"A",67,35,93527.193561999,"spatial6.csv"
"A",67,22,423912.650175815,"spatial6.csv"
"A",67,49,582047.50861344,"spatial6.csv"
"A",67,36,58173.748233358,"spatial6.csv"
"A",67,63,175367.604619846,"spatial6.csv"
"A",67,41,70246.872751904,"spatial6.csv"
"A",67,37,72271.992674312,"spatial6.csv"
"A",67,64,130849.04060041,"spatial6.csv"
"A",67,42,64593.077762392,"spatial6.csv"
"A",67,38,47562.918746981,"spatial6.csv"
"A",67,65,144173.73382597,"spatial6.csv"
"A",67,40,24060.287284491,"spatial6.csv"
"A",67,39,33162.809235655,"spatial6.csv"
"A",67,66,70705.993018128,"spatial6.csv"
"A",67,60,195104.44016289,"spatial6.csv"
"A",67,59,299475.18030962,"spatial6.csv"
"A",67,58,478618.23451686,"spatial6.csv"
"A",67,61,202574.08941586,"spatial6.csv"
"A",67,57,495879.8045109,"spatial6.csv"
"A",67,62,152417.300935616,"spatial6.csv"
"A",67,68,19087.481603716,"spatial6.csv"
"B",196,25,554355.884884061,"spatial6.csv"
"B",196,27,176188.706713438,"spatial6.csv"
"B",196,26,328459.76269069,"spatial6.csv"
"B",196,29,130448.739022407,"spatial6.csv"
"B",196,24,906180.078423174,"spatial6.csv"
"B",196,23,1317112.94555719,"spatial6.csv"
"B",196,17,19489.556085555,"spatial6.csv"
"B",196,28,44086.410663235,"spatial6.csv"
"B",196,13,17833.669120287,"spatial6.csv"
"B",196,18,139820.339372855,"spatial6.csv"
"B",196,45,1981240.54815089,"spatial6.csv"
"B",196,16,809.842659993,"spatial6.csv"
"B",196,19,495556.250706778,"spatial6.csv"
"B",196,46,2673981.74603757,"spatial6.csv"
"B",196,15,3736.590801275,"spatial6.csv"
"B",196,20,931014.030682543,"spatial6.csv"
"B",196,47,3631842.56632351,"spatial6.csv"
